复权净值,累计净值,最大回撤,单位净值,涨跌幅,日期,管理人名称,产品代码,产品名称,产品简称,管理人规模,策略类型
1.983,1.983,-0.10635421360973402,1.983,-0.0025150905432595036,2021-07-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.964,1.964,-0.11491662911221266,1.964,-0.009581442259203292,2021-07-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.958,1.958,-0.11762054979720592,1.958,-0.003054989816700614,2021-07-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.991,1.991,-0.10274898602974303,1.991,0.016853932584269735,2021-07-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.024,2.024,-0.08787742226228024,2.024,0.016574585635359074,2021-07-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.024,2.024,-0.08787742226228024,2.024,0.0,2021-07-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.993,1.993,-0.10184767913474528,1.993,-0.015316205533596796,2021-07-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.002,2.002,-0.09779179810725556,2.002,0.00451580531861499,2021-07-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.995,1.995,-0.10094637223974753,1.995,-0.0034965034965033334,2021-08-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.985,1.985,-0.10545290671473627,1.985,-0.005012531328320806,2021-08-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.995,1.995,-0.10094637223974753,1.995,0.005037783375314866,2021-08-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.003,2.003,-0.09734114465975655,2.003,0.004010025062656645,2021-08-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.999,1.999,-0.09914375844975204,1.999,-0.0019970044932601113,2021-08-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.001,2.001,-0.09824245155475439,2.001,0.0010005002501249523,2021-08-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01,2.01,-0.09418657052726458,2.01,0.00449775112443773,2021-08-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.016,2.016,-0.09148264984227122,2.016,0.0029850746268657853,2021-08-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.012,2.012,-0.09328526363226673,2.012,-0.0019841269841269858,2021-08-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.004,2.004,-0.09689049121225772,2.004,-0.0039761431411530854,2021-08-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.988,1.988,-0.1041009463722397,1.988,-0.00798403193612775,2021-08-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.994,1.994,-0.10139702568724646,1.994,0.0030181086519114717,2021-08-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.975,1.975,-0.109959441189725,1.975,-0.009528585757271769,2021-08-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.97,1.97,-0.11221270842721942,1.97,-0.0025316455696203113,2021-08-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.988,1.988,-0.1041009463722397,1.988,0.00913705583756346,2021-08-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.98,1.98,-0.10770617395223069,1.98,-0.0040241448692152956,2021-08-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.984,1.984,-0.10590356016223519,1.984,0.002020202020202022,2021-08-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.988,1.988,-0.1041009463722397,1.988,0.002016129032258066,2021-08-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.985,1.985,-0.10545290671473627,1.985,-0.0015090543259556799,2021-08-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.97,1.97,-0.11221270842721942,1.97,-0.0075566750629723544,2021-08-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.961,1.961,-0.11626858945470923,1.961,-0.004568527918781673,2021-08-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.967,1.967,-0.11356466876971599,1.967,0.00305966343702193,2021-08-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.948,1.948,-0.12212708427219465,1.948,-0.009659379766141396,2021-09-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.94,1.94,-0.12573231185218564,1.94,-0.004106776180698156,2021-09-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.92,1.92,-0.1347453808021631,1.92,-0.010309278350515474,2021-09-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.931,1.931,-0.12978819287967544,1.931,0.00572916666666673,2021-09-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.956,1.956,-0.11852185669220366,1.956,0.012946659761781413,2021-09-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.954,1.954,-0.11942316358720141,1.954,-0.0010224948875255633,2021-09-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.967,1.967,-0.11356466876971599,1.967,0.006653019447287678,2021-09-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.965,1.965,-0.11446597566471374,1.965,-0.0010167768174885621,2021-09-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.965,1.965,-0.11446597566471374,1.965,0.0,2021-09-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.955,1.955,-0.11897251013970248,1.955,-0.005089058524173033,2021-09-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.965,1.965,-0.11446597566471374,1.965,0.005115089514066501,2021-09-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.996,1.996,-0.10049571879224871,1.996,0.015776081424936344,2021-09-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.975,1.975,-0.109959441189725,1.975,-0.01052104208416829,2021-09-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.967,1.967,-0.11356466876971599,1.967,-0.004050632911392409,2021-09-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.953,1.953,-0.11987381703470022,1.953,-0.0071174377224199345,2021-09-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.955,1.955,-0.11897251013970248,1.955,0.0010240655401945733,2021-09-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.949,1.949,-0.12167643082469573,1.949,-0.0030690537084399005,2021-09-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.93,1.93,-0.1302388463271744,1.93,-0.009748589020010327,2021-09-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.928,1.928,-0.13114015322217212,1.928,-0.0010362694300518145,2021-09-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.946,1.946,-0.1230283911671924,1.946,0.009336099585062249,2021-09-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.976,1.976,-0.10950878774222618,1.976,0.015416238437821186,2021-10-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.997,1.997,-0.10004506534474979,1.997,0.010627530364372535,2021-10-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.986,1.986,-0.10500225326723744,1.986,-0.005508262393590446,2021-10-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.987,1.987,-0.10455159981973852,1.987,0.0005035246727090191,2021-10-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.979,1.979,-0.10815682739972951,1.979,-0.004026170105686969,2021-10-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.997,1.997,-0.10004506534474979,1.997,0.009095502779181412,2021-10-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.008,2.008,-0.09508787742226223,2.008,0.005508262393590335,2021-10-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.999,1.999,-0.09914375844975204,1.999,-0.004482071713147359,2021-10-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.992,1.992,-0.1022983325822442,1.992,-0.0035017508754377775,2021-10-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.979,1.979,-0.10815682739972951,1.979,-0.006526104417670633,2021-10-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.984,1.984,-0.10590356016223519,1.984,0.0025265285497725583,2021-10-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.995,1.995,-0.10094637223974753,1.995,0.005544354838709738,2021-10-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.001,2.001,-0.09824245155475439,2.001,0.0030075187969923725,2021-10-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.014,2.014,-0.09238395673726908,2.014,0.006496751624187857,2021-10-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02,2.02,-0.08968003605227573,2.02,0.002979145978153043,2021-10-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.014,2.014,-0.09238395673726908,2.014,-0.0029702970297030827,2021-10-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.013,2.013,-0.09283461018476791,2.013,-0.0004965243296921003,2021-11-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.022,2.022,-0.0887787291572781,2.022,0.004470938897168354,2021-11-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.023,2.023,-0.08832807570977906,2.023,0.0004945598417410159,2021-11-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.023,2.023,-0.08832807570977906,2.023,0.0,2021-11-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.028,2.028,-0.08607480847228474,2.028,0.002471576866040481,2021-11-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.019,2.019,-0.09013068949977456,2.019,-0.004437869822485156,2021-11-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.019,2.019,-0.09013068949977456,2.019,0.0,2021-11-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02,2.02,-0.08968003605227573,2.02,0.0004952947003466517,2021-11-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.014,2.014,-0.09238395673726908,2.014,-0.0029702970297030827,2021-11-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02,2.02,-0.08968003605227573,2.02,0.002979145978153043,2021-11-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.017,2.017,-0.09103199639477241,2.017,-0.0014851485148515413,2021-11-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.018,2.018,-0.09058134294727359,2.018,0.0004957858205254784,2021-11-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.016,2.016,-0.09148264984227122,2.016,-0.0009910802775023686,2021-11-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02,2.02,-0.08968003605227573,2.02,0.0019841269841269858,2021-11-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.005,2.005,-0.0964398377647589,2.005,-0.007425742574257487,2021-11-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.997,1.997,-0.10004506534474979,1.997,-0.003990024937655753,2021-11-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.998,1.998,-0.09959441189725096,1.998,0.0005007511266899799,2021-11-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.003,2.003,-0.09734114465975655,2.003,0.00250250250250256,2021-11-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.005,2.005,-0.0964398377647589,2.005,0.0009985022466299448,2021-11-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.992,1.992,-0.1022983325822442,1.992,-0.006483790523690724,2021-11-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.991,1.991,-0.10274898602974303,1.991,-0.0005020080321284587,2021-11-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.004,2.004,-0.09689049121225772,2.004,0.006529382219989904,2021-11-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.017,2.017,-0.09103199639477241,2.017,0.006487025948103743,2021-12-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.017,2.017,-0.09103199639477241,2.017,0.0,2021-12-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.023,2.023,-0.08832807570977906,2.023,0.0029747149231533106,2021-12-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.014,2.014,-0.09238395673726908,2.014,-0.004448838358873129,2021-12-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.003,2.003,-0.09734114465975655,2.003,-0.005461767626613544,2021-12-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.992,1.992,-0.1022983325822442,1.992,-0.005491762356465362,2021-12-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.991,1.991,-0.10274898602974303,1.991,-0.0005020080321284587,2021-12-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
